color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digimon: The Movie,2000,PG,06 Oct 2000,82 min,"Animation, Action, Adventure","Bob Buchholz, Mamoru Hosoda, Jeff Nimoy","Akiyoshi Hongo, Jeff Nimoy, Bob Buchholz","Lara Jill Miller, Joshua Seth, Bob Papenbrook","The film is an edited version of three different Japanese short films, which have been combined together. There is narration by a continuing character, Kari. The first segment of the film revolves around the first encounter with a digimon and a fight that occurs between their digimon and another. The two kids, Kari and Tai, raise a fast-growing digimon from an egg to a large, dinosaur-like digimon, which escapes from their house and then has an encounter and a battle with a parrot-like digimon. The second segment mainly involves Tai and another digiDestined friend of his, Izzy. A computer virus sweeps across the internet, effecting a digiEgg, and thus creating an infected digimon. This infected digimon begins to start eating computer information and data, and the two protagonists attempt to stop the digimon, but fail. After the infected digimon manages to get into the American information system and launch two nukes, one at japan and one at Colorado, Tai and Izzy get help from teammates Matt and his little brother T.K. They successfully overcome the infected digimon and prevent the nukes from detonating. The third and final segment involves Kari and T.K., now years older, as they see a kid and two digimon fighting whilst in New York. Kari and T.K decide to follow the child, who turns out to be the creator of the virus, and, after meeting up with friends, they manage to defeat the evil digimon, who turns out to be one of Willis' twin digimon that was affected by the virus following the actions of the second segment. Together they fight against this infected digimon, and destroy the virus that was affecting Willis' digimon.",English,"Japan, United States",1 win,https://m.media-amazon.com/images/M/MV5BMjE2NTAyMjUxMl5BMl5BanBnXkFtZTYwOTAwODQ3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '20/100'}]",20,6.0,"7,596",tt0259974,movie,06 Feb 2001,"$9,631,153",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saved!,2004,PG-13,11 Jun 2004,92 min,"Comedy, Drama",Brian Dannelly,"Brian Dannelly, Michael Urban","Jena Malone, Mandy Moore, Macaulay Culkin","Mary is a senior at American Eagle Christian High School in suburban Baltimore. She considers herself born again; her rebirth was at age three. Her best friends are two classmates that comprise the Christian Jewels band with her. Hilary Faye is the alpha Christian who outwardly is perfect, especially in her connection to God Veronica is ethnic Vietnamese who was adopted and thus saved by a black Christian couple. A third is Tia, who is generally an outsider in her geek status but who aspires to be in this Christian clique. Also within their social circle--solely from necessity--is Hilary Faye's older brother Roland, who has been in a wheelchair since age nine after falling out of a tree; out of family obligation Hilary Faye transports him to and from school and everywhere else, but the rest of the time the siblings scorn each other. One of Hilary Faye's God-driven missions for the year is to save new student Cassandra, a Jewish girl who was expelled from her last school and only attends this faith-based school as a marginally-better option than the alternative. Mary's world starts to fall apart just before the start of the school year when her boyfriend Dean tells her he thinks he's gay. Mary receives what she believes are messages from God, including one indirectly through Hilary Faye, that make her believe she can save Dean by having sex with him and if this does save Dean, God will restore her spiritual virginity. The outcome? Dean is outed anyway and sent away for conversion therapy; and Mary becomes pregnant, something she doesn't tell Dean or Lillian, her mother. Her pregnancy affects how she treats another new student, Patrick, the son of the school's principal, Pastor Skip. As Mary tries to figure out what to do, her Christian faith is tested by many other Christians justifying what may be considered sins in having a higher Godly purpose, which she is unaware includes a relationship between her mother and married Pastor Skip.",English,"United States, Canada",1 win & 6 nominations,https://m.media-amazon.com/images/M/MV5BMTQ1ODM1ODU1N15BMl5BanBnXkFtZTcwMjI5MzA3NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.7,"47,380",tt0332375,movie,05 Oct 2004,"$8,940,582",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Barbarian Invasions,2003,R,05 Mar 2004,99 min,"Comedy, Crime, Drama",Denys Arcand,Denys Arcand,"Rémy Girard, Dorothée Berryman, Stéphane Rousseau","In this belated sequel to 'The Decline of the American Empire', 50-something Montreal college professor Remy learns that he is dying of liver cancer. He decides to make amends to his family and friends before he dies. He first approaches his ex-wife Louise, who asks their estranged son Sebastian, a successful businessman living in London, to come home. Sebastian makes the impossible happen, using his contacts and disrupting the entire Canadian system in every way possible to help his father fight his terminal illness to the bitter end, while he tries to reunite his former friends, Pierre, Alain, Dominique, Diane, and Claude to see their old friend before he passes on.","French, English","Canada, France",Won 1 Oscar. 50 wins & 38 nominations total,https://m.media-amazon.com/images/M/MV5BNDdiMTg1MTctMTUzYy00ODg3LTlkZmEtNDY4NjdiMjkzZGFkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.5,"29,541",tt0338135,movie,13 Jul 2004,"$8,544,975",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robin and Marian,1976,PG,12 Mar 1976,106 min,"Adventure, Drama, Romance",Richard Lester,James Goldman,"Sean Connery, Audrey Hepburn, Robert Shaw","It is twenty years after Robin Hood's heroics against Prince John and the Sheriff of Nottingham. Since then, Robin (Sir Sean Connery) has spent all his time outside of England, fighting as Richard the Lionheart's right-hand man in the Crusades and in France. His only connection to his past life in Sherwood Forest is his faithful companion, Little John (Nicol Williamson). However, Richard the Lionheart is now dead and a war-weary, middle-aged Robin decides to return to England. His first priority: rekindle his relationship with Maid Marian (Audrey Hepburn). However, if he figured on a peaceful life, he didn't bargain on the machinations of the Sheriff of Nottingham (Robert Shaw) and King John (Sir Ian Holm).",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYjg0NDMxNzgtN2RhNy00MDkzLWIwODQtOGU5NzU5NDQzYWEwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,6.5,"13,304",tt0075147,movie,16 Jul 2002,N/A,N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Forsaken,2001,R,27 Apr 2001,90 min,"Action, Horror, Thriller",J.S. Cardone,J.S. Cardone,"Kerr Smith, Brendan Fehr, Izabella Miko",A young man on a cross-country business trip through the Arizona desert picks up a hitchhiker who happens to be a vampire hunter and thus gets himself embroiled in the vampire hunt. His fate gets even more complicated when the hunter takes along with them a woman who is recently bitten by the vampire leader.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOTRkMWQ4YTktMDIzMC00NWExLTg2MDEtOTMzY2M0NDY2NzBhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,5.3,"8,897",tt0245120,movie,25 Sep 2001,"$7,288,451",Screen Gems,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Force 10 from Navarone,1978,PG,08 Dec 1978,118 min,"Action, Drama, War",Guy Hamilton,"Alistair MacLean, Robin Chapman, Carl Foreman","Harrison Ford, Robert Shaw, Edward Fox","Mallory and Miller are back. It seems that there was traitor with them at Navarone, whom they thought was executed. But it seems that not only was he not executed, and he was not a traitor but a German spy. Intelligence believes he made it to Yugoslavia and is now with the Partisans. So, Mallory and Miller being the only ones who can positively identify him are sent along with a unit called Force 10, which is led by Colonel Barnsby, who objects to their presence. It seems that Force 10 has a mission of their own which Mallory and Miller know nothing about. When their plane is shot and most of the team is killed, they mistakenly believe that some of the locals they meet are Partisans but in reality are German Allies, so they are taken prisoner, and have to convince the German commander that they are not spies or else they will be killed.","English, Croatian, German, Serbian",United Kingdom,1 nomination,https://m.media-amazon.com/images/M/MV5BYTNjZGYyYzktMDYyOC00NDMwLTg3MGItNjU2MGQwN2I5MjlhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.4,"18,707",tt0077572,movie,28 Mar 2000,"$7,230,000",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,UHF,1989,PG-13,21 Jul 1989,97 min,"Comedy, Sci-Fi",Jay Levey,"'Weird Al' Yankovic, Jay Levey, Charles Holloway","'Weird Al' Yankovic, Victoria Jackson, Kevin McCarthy","George Newman is a daydreamer whose hyperactive imagination keeps him from holding a steady job. His uncle decides George would be the perfect man to manage Channel 62, a television station which is losing money and viewers fast. When George replaces the station's reruns with bizarre programs such as ""Stanley Spadowski's Clubhouse"", ""Wheel of Fish"" and ""Raul's Wild Kingdom"", ratings begin to soar again. Mean-spirited and cynical mogul R.J. Fletcher becomes furious that the UHF station is getting better ratings than his network's programming. Because of gambling debts, the uncle is forced to consider selling the station to Fletcher, who would only too happily shut it down (he cannot legally own two stations in the same town). George and his friends organize a 48-hour telethon to raise the money by selling investment stock from Channel 62 to save the town's new favorite station.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMGQ5ZjRiYzctYzA3Yy00NjQwLTgyMTgtZTJkNzBiN2E0MmExXkEyXkFqcGdeQXVyMTIwMjk5NTky._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32,6.9,"29,735",tt0098546,movie,04 Jun 2002,"$6,157,157",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grandma's Boy,2006,R,06 Jan 2006,94 min,Comedy,Nicholaus Goossen,"Barry Wernick, Allen Covert, Nick Swardson","Allen Covert, Linda Cardellini, Shirley Jones","When his roommate spends the rent money on hookers, Alex, a 35 year old video game tester has to find a new place to live. After an ""encounter"" with his friend's mom, Alex is forced to move in with his grandmother. Trying to save face with his younger co-workers, Alex says that ""a really cute chick said I could sleep with her and her two crazy girlfriends"" (meaning his grandmother and her two roommates).",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMDFiYzQ0NzktMGNkNy00YTQ0LTgxODgtNDViNGIxMTc1NGFjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,6.9,"85,263",tt0456554,movie,09 May 2006,"$6,090,172",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slums of Beverly Hills,1998,R,11 Sep 1998,91 min,"Comedy, Drama",Tamara Jenkins,Tamara Jenkins,"Natasha Lyonne, Alan Arkin, Bryna Weiss","Vivian's family are penniless nomads, moving from one cheap flat to another in Beverly Hills so she and her brothers can attend the city's schools. Uncle Mickey sends them money to survive. When Mickey's daughter Rita runs away from an asylum, Vivian's dad offers shelter to her if Mickey will pay for a plush flat. Vivian must babysit her adult cousin, making sure she gets to nursing school and avoids pills and booze. But Vivian has her own problems: she's curious about sex, likes an older neighbor kid, has inherited her mother's ample breasts, and wants a family that doesn't embarrass her. Can she help Rita, keep Uncle Mickey happy, and feel OK about her body and her family?",English,United States,9 nominations,https://m.media-amazon.com/images/M/MV5BZTJmNzM0OGYtN2M3Zi00MWJkLThkNTQtMmQ4MjFkOTdlYzg3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.7,"13,699",tt0120831,movie,17 Dec 2002,"$5,502,773",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Once Upon a Time in the West,1968,PG-13,04 Jul 1969,165 min,Western,Sergio Leone,"Sergio Donati, Sergio Leone, Dario Argento","Henry Fonda, Charles Bronson, Claudia Cardinale","Jill McBain travels to the wild frontier, Utah, where she and her new husband planned to settle down, but upon arrival, she finds him and his children dead. There's a lot of land, and potential, but there are also those who want to take it--at any cost. Even if it means killing a man and his kids.","Italian, English, Spanish","Italy, United States",5 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BODQ3NDExOGYtMzI3Mi00NWRlLTkwNjAtNjc4MDgzZGJiZTA1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,8.5,"333,655",tt0064116,movie,18 Nov 2003,"$5,321,508",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Made,2001,R,31 Aug 2001,95 min,"Comedy, Crime, Drama",Jon Favreau,Jon Favreau,"Vince Vaughn, Jon Favreau, Joe Goossen","Bobby is a struggling boxer and bodyguard for his stripper girlfriend. But he hates his work and wants to move up. So he agrees to go to New York City for his boss to help in the delivery for a money laundering scheme. His partner in crime is his best friend Ricky, an obnoxious loudmouth who has seen one too many mafia movies. Bobby tries to keep it cool and get the job done, but Ricky's antics threaten to blow the entire situation.","English, French",United States,1 nomination,https://m.media-amazon.com/images/M/MV5BODU1ZTFjN2EtZmZkYS00MWIzLThlZjEtMzExMGY1ZjIxMGY3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.3,"18,895",tt0227005,movie,27 Nov 2001,"$5,313,300",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moon,2009,R,10 Jul 2009,97 min,"Drama, Mystery, Sci-Fi",Duncan Jones,"Duncan Jones, Nathan Parker","Sam Rockwell, Kevin Spacey, Dominique McElligott","Sam Bell has a three year contract to work for Lunar Industries. For the contract's entire duration, he is the sole employee based at their lunar station. His primary job responsibility is to harvest and periodically rocket back to Earth supplies of helium-3, the current clean and abundant fuel used on Earth. There is no direct communication link available between the lunar station and Earth, so his only direct real-time interaction is with GERTY, the intelligent computer whose function is to attend to his day to day needs. With such little human contact and all of it indirect, he feels that three years is far too long to be so isolated; he knows he is beginning to hallucinate as the end of his three years approaches. All he wants is to return to Earth to be with his wife Tess and their infant daughter Eve, who was born just prior to his leaving for this job. With two weeks to go, he gets into an accident at one of the mechanical harvesters and is rendered unconscious. Injured, he awakens back at the station in the infirmary, he assumes assisted by GERTY. GERTY tells him that a rescue team named Eliza will come to the station to clean up the aftermath of the accident. After his recuperation, he takes an unauthorized trip back to the broken harvester, where he makes an unexpected discovery. Because of his find, he begins to doubt his sanity, then his true identity, then the company and GERTY's willingness to do what is best for him. Because of his resulting beliefs, his sole mission becomes how to get back to Earth on his own.","English, Spanish","United Kingdom, United States",Won 1 BAFTA Award28 wins & 37 nominations total,https://m.media-amazon.com/images/M/MV5BMTgzODgyNTQwOV5BMl5BanBnXkFtZTcwNzc0NTc0Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.8,"363,853",tt1182345,movie,29 Dec 2009,"$5,010,163",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keeping Up with the Steins,2006,PG-13,02 Jun 2006,90 min,Comedy,Scott Marshall,Mark Zakarin,"Jeremy Piven, Garry Marshall, Daryl Sabara","In toney Brentwood, Benjamin Fiedler prepares for his bar mitzvah; trouble is, he understands neither its meaning nor the Hebrew, and his parents (particularly his successful-agent father) are planning the most lavish party possible. Benjamin wants his dad to give him some space, so he gets an idea: to invite his grandfather, who left the family years ago and for whom Benjamin's dad has an intense dislike, to come two weeks early. Thanks in part to grandpa - and to the immediate family's love - Benjamin may have a shot at figuring out what it means to be a man.","English, Hebrew",United States,2 nominations,https://m.media-amazon.com/images/M/MV5BMTQ3NjAyNDQxMV5BMl5BanBnXkFtZTYwNTAzMTQ3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,5.4,"3,261",tt0415949,movie,31 Oct 2006,"$4,339,241",Miramax Films,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sea Rex 3D: Journey to a Prehistoric World,2010,Not Rated,02 Feb 2011,41 min,"Documentary, Short, History","Ronan Chapalain, Pascal Vuong","Ronan Chapalain, Richard Dowlearn, Pascal Vuong","Guillaume Denaiffe, Norbert Ferrer, Chloe Hollings","Through the power of IMAX 3D, experience a wondrous adventure from the dinosaur age. Join Julie, an imaginative young woman, in a unique voyage through time and space. Explore an amazing underwater universe inhabited by larger-than-life creatures which were ruling the seas before dinosaurs conquered the earth. See science come alive in an entertaining manner and get ready for a face-to-face encounter with the T-Rex of the seas!",English,"United Kingdom, France",2 wins,https://m.media-amazon.com/images/M/MV5BMTI3OTI0MDMzOV5BMl5BanBnXkFtZTcwNzk4NjkyMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,440,tt1529567,movie,N/A,"$6,096,582",N/A,N/A,True,
